count	reward_sum	squared_reward_sum	length
622	240.2361915450518	102.351850420409	613
623	239.98368182604588	100.5435280067777	623
624	240.2348296918174	102.27999404435427	613
625	240.7433750982877	102.11248660344847	616
626	240.44963181008927	101.95159529064067	617
627	240.90683686267118	103.28272003482986	613
628	240.34075622902273	101.82985500626239	618
629	240.45481920349167	104.42338037388257	603
630	240.70102149753927	103.65106339364205	609
631	240.37800421479616	101.24530468094181	619
632	240.53636171402388	101.75819251518368	618
633	240.28552294576312	102.19223155620324	615
634	240.00729191351192	100.7833922980016	622
635	240.31393965471466	101.04618675285055	623
636	240.4805621505016	102.09615228962569	614
637	241.3773949833782	104.59756273086988	605
638	240.497577971685	103.40152566856781	611
639	240.1897405131891	101.48227591533247	618
640	240.30998963129355	101.80013691602868	616
641	240.33275864652623	101.9980142256298	616
642	240.81125964413562	103.48614633986612	610
643	240.607050627888	102.74069507069524	614
644	241.0230733145169	102.45553575841184	616
645	241.34174919941808	103.37042635205063	611
646	241.30343426182512	102.771811385459	616
647	240.68673918372764	103.33037686578574	612
648	240.83015585004475	102.85607125255468	613
649	240.01658406388972	102.21851970775512	614
650	241.02603369805195	104.64067452690074	605
651	240.73538048331415	102.56274743861084	615
652	240.3144907232363	102.62150257406901	611
653	240.54465338853436	103.01258729898409	611
654	240.6138001860989	103.25534793298576	609
655	240.25472607756907	103.7411785994004	605
656	241.0817732153571	104.04420507869033	608
657	240.28744629048458	101.59676982844371	617
658	241.01691225429659	104.49950289118505	605
659	240.57813850150012	103.43760678434327	609
660	241.02108774637998	104.08024167086911	608
661	241.16931943462197	104.87967905869526	605
662	241.07388178466846	103.41914329135015	610
663	239.86310113535635	101.36160329673454	618
664	240.84536817628265	104.55241821632775	602
665	240.87107259219678	104.90743448575272	603
666	240.1728642783664	102.97309940300829	609
667	241.14121926387585	104.36504803403822	606
668	240.03773891060186	101.2319594114313	619
669	239.9887921045004	101.16565980591733	618
670	240.75106830986158	103.28761938024623	609
671	241.9713561576783	105.64245977297311	603
672	240.01513756380749	102.05504530944842	613
673	241.4003712811074	104.4434983093116	608
674	240.86936866205465	103.03936801490526	611
675	241.36865323091268	104.17514692397734	607
676	241.45487157287118	104.38486155452746	606
677	241.2563131149902	104.45544275920535	605
678	240.80392436532034	104.15424043489737	606
679	240.7517178792114	102.87729767416769	612
680	241.09763567989137	103.24075519436774	612
